Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745016739.25,0,0,36.5,4.0,7.0,7.0,20.1508984375,53.39915763422371,1001.2364474948793,100.5046104583354,144272.5
1745016741.26,0,0,36.5,4.5,7.5,7.5,20.15880859375,53.425546741668576,1001.2357685608774,100.51031785698027,144148.5
1745016743.25,0,0,32.0,4.5,7.5,7.5,20.17111328125,53.43348120129679,1001.237629503308,100.49467388716427,145084.5
1745016745.27,0,0,34.5,5.0,8.0,8.0,20.181953125,53.43488401869213,1001.2386431984582,100.48615230371176,145657.5
1745016747.24,0,0,33.5,5.0,8.0,8.0,20.1911328125,53.44558646686755,1001.2460947486927,100.42351134438059,146354.5
1745016749.27,0,0,31.0,5.0,8.0,8.0,20.1911328125,53.502682425337994,1001.2545655175679,100.3523029687745,146610.5
1745016751.23,0,0,31.0,5.0,8.0,8.0,20.18810546875,53.60066250226815,1001.2586323862474,100.31811526746324,146033.0
1745016753.3,0,0,39.0,5.0,8.0,8.0,20.18146484375,53.70139677030042,1001.2555846761204,100.34373535230785,146801.5
1745016755.25,0,0,32.0,5.0,8.0,8.0,20.181953125,53.79358143177441,1001.2538904197386,100.3579778891779,147123.5
1745016757.29,0,0,38.0,5.0,8.0,8.0,20.185859375,53.85129029033401,1001.2555835321216,100.34374499257763,147318.0
1745016759.26,0,0,38.5,5.0,8.0,8.0,20.18810546875,53.89926470670662,1001.2433850125093,100.44629059933021,147968.5
1745016761.22,0,0,38.5,5.0,8.0,8.0,20.19162109375,53.95059706262016,1001.2359296266691,100.50896386025858,148034.0
1745016763.28,0,0,29.5,4.0,8.0,8.0,20.19220703125,54.00156143046635,1001.231863448774,100.54314618544706,148428.0
1745016765.24,0,0,40.0,4.0,8.0,8.0,20.19455078125,54.02095390107358,1001.2325403107119,100.53745613179711,149689.0
1745016767.25,0,0,35.0,4.0,7.0,7.0,20.19455078125,54.02095390107358,1001.2325403107119,100.53745613179711,149689.0
1745016769.23,0,0,35.0,4.0,7.0,7.0,20.19103515625,54.020495501497514,1001.2332191604539,100.53174942307706,149487.0
1745016771.27,0,0,36.0,4.0,6.0,6.0,20.18927734375,53.99163676289123,1001.2369468675763,100.50041248120115,149754.0
1745016773.27,0,0,25.5,4.0,6.0,6.0,20.1868359375,53.972234475205795,1001.2318651922633,100.54313156389628,150090.5
1745016775.27,0,0,32.0,4.5,8.5,8.5,20.1880078125,53.98510949181383,1001.2220387428029,100.62573801394146,150630.0
1745016777.25,0,0,33.0,4.5,8.5,8.5,20.172578125,53.95765466983102,1001.2223818227524,100.62285387474225,151653.0
1745016779.26,0,0,33.0,4.5,8.5,8.5,20.14337890625,53.94112845653949,1001.2234043353933,100.6142580449563,152760.5
1745016781.24,0,0,32.0,4.5,8.5,8.5,20.1235546875,53.916289369300486,1001.2212040020703,100.63275530054095,152066.0
1745016783.28,0,0,25.5,5.0,9.0,9.0,20.123164062500003,53.903522857774604,1001.2112095710806,100.71677465560123,152135.5
1745016785.24,0,0,33.0,5.0,9.0,9.0,20.126972656249997,53.90083888576986,1001.2152748742227,100.68259913346779,153189.5
